Speaker,Time,Text,URL,Name,Parse
Mike Pence,00:29:51,"The choice is clear, whether it’s security, whether it’s prosperity, but it’s also a clear choice when it comes to values. This president from very early on had stood strong for our most cherished liberties and President Donald Trump and our administration have stood for the religious freedom of every American of every faith and we always will. The freedom of religion has been called our first freedom and even a casual study of the American founding will demonstrate to you that people came to this country early on for many reasons but chief among them was the freedom of religion. That’s why this president took such strong steps early on. He’s the first president in American history to actually convene an international conference on religious liberty not once but twice. He spoke at the United Nations about our commitment to the freedom of religion, he ended the enforcement of the Johnson Amendment so that pulpits around the country to be free to speak once again, and President Donald Trump ended the assault on the Little Sisters of the Poor and this year the Supreme Court made it permanent.",https://www.rev.com/blog/transcripts/mike-pence-campaign-speech-transcript-janesville-wisconsin-september-14,Pence,"The choice is clear, whether it’s security, whether it’s prosperity, but it’s also a clear choice when it comes to values. This president from very early on had stood strong for our most cherished liberties and President Donald Trump and our administration have stood for the religious freedom of every American of every faith and we always will. The freedom of religion has been called our first freedom and even a casual study of the American founding will demonstrate to you that people came to this country early on for many reasons but chief among them was the freedom of religion. That’s why this president took such strong steps early on. He’s the first president in American history to actually convene an international conference on religious liberty not once but twice. He spoke at the United Nations about our commitment to the freedom of religion, he ended the enforcement of the Johnson Amendment so that pulpits around the country to be free to speak once again, and President Donald Trump ended the assault on the Little Sisters of the Poor and this year the Supreme Court made it permanent."
Mike Pence,00:31:41,"Why that even had to happen, I don’t get it. I was an altar boy. I grew up in a wonderful Catholic family. You got a group of nuns that take a pledge of poverty to spend their entire lives helping the poor, but when Joe Biden was vice president, they became a target of the administration. A target of Obamacare mandates and believe it or not, after the Supreme Court by a 7-2 vote said that President Trump was right when we ended the assault on the Little Sisters of the Poor, Joe Biden actually said they’re going to take it up again. To impose those Obamacare mandates back on the Little Sisters of the Poor. But we’re not going to let it happen. Because we’re going to re-elect President Donald Trump for four more years.",https://www.rev.com/blog/transcripts/mike-pence-campaign-speech-transcript-janesville-wisconsin-september-14,Pence,"Why that even had to happen, I don’t get it. I was an altar boy. I grew up in a wonderful Catholic family. You got a group of nuns that take a pledge of poverty to spend their entire lives helping the poor, but when Joe Biden was vice president, they became a target of the administration. A target of Obamacare mandates and believe it or not, after the Supreme Court by a 7-2 vote said that President Trump was right when we ended the assault on the Little Sisters of the Poor, Joe Biden actually said they’re going to take it up again. To impose those Obamacare mandates back on the Little Sisters of the Poor. But we’re not going to let it happen. Because we’re going to re-elect President Donald Trump for four more years."
Mike Pence,00:32:36,"It’s not just been about our religious liberty, it’s also been about an issue so near and dear to the hearts of tens of millions of Americans in my little family. In Joe Biden, you have a candidate who actually supports taxpayer funding of abortion, all the way up to the moment of birth. It’s extraordinary. Throughout his career, Joe Biden was one of those Democrats that said he supported abortion rights but he always voted for what’s known as the Hyde Amendment which prevents the use of taxpayer dollars from being used to fund abortion, but last year, Joe Biden abandoned that and he now supports taxpayer funding of abortion and I couldn’t be more proud to serve alongside a president who stands for the right to life, and we always will.",https://www.rev.com/blog/transcripts/mike-pence-campaign-speech-transcript-janesville-wisconsin-september-14,Pence,"It’s not just been about our religious liberty, it’s also been about an issue so near and dear to the hearts of tens of millions of Americans in my little family. In Joe Biden, you have a candidate who actually supports taxpayer funding of abortion, all the way up to the moment of birth. It’s extraordinary. Throughout his career, Joe Biden was one of those Democrats that said he supported abortion rights but he always voted for what’s known as the Hyde Amendment which prevents the use of taxpayer dollars from being used to fund abortion, but last year, Joe Biden abandoned that and he now supports taxpayer funding of abortion and I couldn’t be more proud to serve alongside a president who stands for the right to life, and we always will."
Mike Pence,00:33:47,"You know Joe Biden is actually calling for historic increases in funding for the largest abortion provider in America, Planned Parenthood.",https://www.rev.com/blog/transcripts/mike-pence-campaign-speech-transcript-janesville-wisconsin-september-14,Pence,"You know Joe Biden is actually calling for historic increases in funding for the largest abortion provider in America, Planned Parenthood."
Mike Pence,00:34:03,"I got to tell you, it was my privilege, my privilege as President of the Senate, to cast the tie-breaking vote that would allow states across America to defund Planned Parenthood and President Donald Trump signed it into law.",https://www.rev.com/blog/transcripts/mike-pence-campaign-speech-transcript-janesville-wisconsin-september-14,Pence,"I got to tell you, it was my privilege, my privilege as President of the Senate, to cast the tie-breaking vote that would allow states across America to defund Planned Parenthood and President Donald Trump signed it into law."
Mike Pence,00:34:19,"You know when you look at their agenda in detail, which they didn’t talk about much at their national convention, did you notice that? If you look at it in detail, I wouldn’t want to talk about it either. But men and women across Wisconsin, we got to talk about it in the next 50 days. The truth is, when you look at that agenda, you can see that Joe Biden would be nothing more than a Trojan horse for the radical left. The choice in this election has never been clearer and the stakes have never been higher. Joe Biden said in his convention that democracy was on the ballot. Well I think our economic recovery is on the ballot. Law and order are on the ballot. I also believe that there are things more foundational to our country that are on the ballot as well.",https://www.rev.com/blog/transcripts/mike-pence-campaign-speech-transcript-janesville-wisconsin-september-14,Pence,"You know when you look at their agenda in detail, which they didn’t talk about much at their national convention, did you notice that? If you look at it in detail, I wouldn’t want to talk about it either. But men and women across Wisconsin, we got to talk about it in the next 50 days. The truth is, when you look at that agenda, you can see that Joe Biden would be nothing more than a Trojan horse for the radical left. The choice in this election has never been clearer and the stakes have never been higher. Joe Biden said in his convention that democracy was on the ballot. Well I think our economic recovery is on the ballot. Law and order are on the ballot. I also believe that there are things more foundational to our country that are on the ballot as well."
Mike Pence,00:35:21,"I’ve said it before, I’ll say it again. In this election, I think 50 days from now, it’s not going to be so much whether America ends up more conservative or more liberal, more Republican or more Democrat, more red or more blue. I think the choice in this election is whether America remains America. So we’ve got to decide right here and right now that we are going to fight to leave our children and grandchildren a country grounded in our highest ideals. Freedom, free markets, the unalienable right to life and liberty.",https://www.rev.com/blog/transcripts/mike-pence-campaign-speech-transcript-janesville-wisconsin-september-14,Pence,"I’ve said it before, I’ll say it again. In this election, I think 50 days from now, it’s not going to be so much whether America ends up more conservative or more liberal, more Republican or more Democrat, more red or more blue. I think the choice in this election is whether America remains America. So we’ve got to decide right here and right now that we are going to fight to leave our children and grandchildren a country grounded in our highest ideals. Freedom, free markets, the unalienable right to life and liberty."
Mike Pence,00:36:03,"…Markets, the unalienable right to life and liberty. I mean, we stand at a crossroads in a very real sense. My wife loves poetry. Robert Frost was her favorite poet, and the poem she likes the most is the one that talks about two roads diverged in a woods. It says two roads diverged in a woods and I took the road less traveled by and it’s made all the difference. The American people have always taken the road less traveled by, through to more freedom, more personal responsibility, a boundless opportunity. We got to make sure in 50 days that we choose that road again. We got to decide right here and right now that Joe Biden will never be president of the United States. We’re going to reelect president Donald Trump for four more years. The stakes are that high and the opportunity is that great. The president was talking about all our plans at our national convention and just a couple of days ago in Michigan. Four more years means more jobs. For more years means more judges. Four more years means more support for our police, more support for our troops. It’s going to take at least four more years to drain that swamp. So it’s on, Wisconsin. 50 days and counting. Really, it’s great being with all of you. Thank you for coming out. Thanks for coming out on a Monday morning. Really, it’s very humbling for me.",https://www.rev.com/blog/transcripts/mike-pence-campaign-speech-transcript-janesville-wisconsin-september-14,Pence,"…Markets, the unalienable right to life and liberty. I mean, we stand at a crossroads in a very real sense. My wife loves poetry. Robert Frost was her favorite poet, and the poem she likes the most is the one that talks about two roads diverged in a woods. It says two roads diverged in a woods and I took the road less traveled by and it’s made all the difference. The American people have always taken the road less traveled by, through to more freedom, more personal responsibility, a boundless opportunity. We got to make sure in 50 days that we choose that road again. We got to decide right here and right now that Joe Biden will never be president of the United States. We’re going to reelect president Donald Trump for four more years. The stakes are that high and the opportunity is that great. The president was talking about all our plans at our national convention and just a couple of days ago in Michigan. Four more years means more jobs. For more years means more judges. Four more years means more support for our police, more support for our troops. It’s going to take at least four more years to drain that swamp. So it’s on, Wisconsin. 50 days and counting. Really, it’s great being with all of you. Thank you for coming out. Thanks for coming out on a Monday morning. Really, it’s very humbling for me."
Mike Pence,00:38:42,"While I got you, can I just say thank you for the privilege of serving as your vice president. It’s the greatest honor [inaudible 00:38:48]. But now we have work to do. Now we have work to do. Because I want to be your vice president for four more years. It’s interesting, a little more than four years ago, I’d only met our president a couple of times. It’s true. We didn’t know each other very well before he called me to ask me to join this ticket and we’ve gotten to be very close over the last four years. Some people think we’re kind of different.",https://www.rev.com/blog/transcripts/mike-pence-campaign-speech-transcript-janesville-wisconsin-september-14,Pence,"While I got you, can I just say thank you for the privilege of serving as your vice president. It’s the greatest honor [inaudible 00:38:48]. But now we have work to do. Now we have work to do. Because I want to be your vice president for four more years. It’s interesting, a little more than four years ago, I’d only met our president a couple of times. It’s true. We didn’t know each other very well before he called me to ask me to join this ticket and we’ve gotten to be very close over the last four years. Some people think we’re kind of different."
Mike Pence,00:39:50,"But I got to tell you, I got to tell you. Seeing him when the cameras are off, I’ll tell you straight from my heart, president Donald Trump has never stopped fighting to keep the promises that he made to the people of Wisconsin. He has fought for you every day, and now it’s our turn to fight for him. So I encourage you. I got a plane to catch. I’m actually going to Montana today. Sadly, there’s not a horse in my future, but it’s really been great being with you today. I want to encourage you to get out and tell the story.",https://www.rev.com/blog/transcripts/mike-pence-campaign-speech-transcript-janesville-wisconsin-september-14,Pence,"But I got to tell you, I got to tell you. Seeing him when the cameras are off, I’ll tell you straight from my heart, president Donald Trump has never stopped fighting to keep the promises that he made to the people of Wisconsin. He has fought for you every day, and now it’s our turn to fight for him. So I encourage you. I got a plane to catch. I’m actually going to Montana today. Sadly, there’s not a horse in my future, but it’s really been great being with you today. I want to encourage you to get out and tell the story."
Mike Pence,00:40:38,"I want you to say I was in Janesville the other day. I ran into Mike early on a Monday morning. That guy seems so fired up about everything that we have done for America and he said we’re just getting started. That’s why we need four more years of president Donald Trump in the White House. You got to go tell them. Tell your neighbors and friends. When you do, when you get out there and talk to your neighbors and your friends, at work, at worship, across the backyard fence, just… She just tapped her watch and said, “I want to get out there. Lets go.”",https://www.rev.com/blog/transcripts/mike-pence-campaign-speech-transcript-janesville-wisconsin-september-14,Pence,"I want you to say I was in Janesville the other day. I ran into Mike early on a Monday morning. That guy seems so fired up about everything that we have done for America and he said we’re just getting started. That’s why we need four more years of president Donald Trump in the White House. You got to go tell them. Tell your neighbors and friends. When you do, when you get out there and talk to your neighbors and your friends, at work, at worship, across the backyard fence, just… She just tapped her watch and said, “I want to get out there. Lets go.”"
Mike Pence,00:41:21,"Yeah, thank you. Thank you. Yeah. She said, “Wear your heart on your sleeve.” Let people see your heart and see the difference that you know this president has made in the country. That’s a beautiful line. Thank you so much. Just tell them what we’ve done. Tell them what the stakes are. Tell them what the stakes are. I think the choice has never been clear and the stakes have never been higher. Just when you go out, just to have faith. Have faith in your neighbors and friends to be able to see through the onslaught, the constant attacks that come from the other side and their allies in the media, to see through, to know everything this president has done for this country and everything that we have yet to do.",https://www.rev.com/blog/transcripts/mike-pence-campaign-speech-transcript-janesville-wisconsin-september-14,Pence,"Yeah, thank you. Thank you. Yeah. She said, “Wear your heart on your sleeve.” Let people see your heart and see the difference that you know this president has made in the country. That’s a beautiful line. Thank you so much. Just tell them what we’ve done. Tell them what the stakes are. Tell them what the stakes are. I think the choice has never been clear and the stakes have never been higher. Just when you go out, just to have faith. Have faith in your neighbors and friends to be able to see through the onslaught, the constant attacks that come from the other side and their allies in the media, to see through, to know everything this president has done for this country and everything that we have yet to do."
Mike Pence,00:42:11,"I mean, the American people saw through it in 2016, and I know they’re going to see through it on November 3rd of 2020. Lastly, I’d encourage you to have that other kind of faith too. It seems like if you turn on the television these days that there’s more than divides us in these United States than ever before. But I’ll always believe that there’s always been more that unites us across this country than could ever divide us and chief among those things is our faith. This is a nation of faith.",https://www.rev.com/blog/transcripts/mike-pence-campaign-speech-transcript-janesville-wisconsin-september-14,Pence,"I mean, the American people saw through it in 2016, and I know they’re going to see through it on November 3rd of 2020. Lastly, I’d encourage you to have that other kind of faith too. It seems like if you turn on the television these days that there’s more than divides us in these United States than ever before. But I’ll always believe that there’s always been more that unites us across this country than could ever divide us and chief among those things is our faith. This is a nation of faith."
Mike Pence,00:42:45,"So I just say, if you’re inclined like the Pences to bow the head and bend the knee, I’d encourage you to do that too over the next 50 days. On this one, I’m not so much asking that you pray for a candidate or for a cause as much as just pray for our country. Pray for all the American people. Because I’ll always believed those ancient words, that if his people who are called by his name will humble themselves and pray, he’ll do like he’s always done through much more challenging times even than we face today. He’ll hear from heaven and he’ll heal this land, this one nation under God, indivisible with liberty and justice for all. So pray for America.",https://www.rev.com/blog/transcripts/mike-pence-campaign-speech-transcript-janesville-wisconsin-september-14,Pence,"So I just say, if you’re inclined like the Pences to bow the head and bend the knee, I’d encourage you to do that too over the next 50 days. On this one, I’m not so much asking that you pray for a candidate or for a cause as much as just pray for our country. Pray for all the American people. Because I’ll always believed those ancient words, that if his people who are called by his name will humble themselves and pray, he’ll do like he’s always done through much more challenging times even than we face today. He’ll hear from heaven and he’ll heal this land, this one nation under God, indivisible with liberty and justice for all. So pray for America."
Mike Pence,00:43:56,"If you all do that, I know that with your continued support, with your voice, with you, she said it, you wear that passion, wear that red hat and wear that love for all the we’ve done together on your sleeve. Between now and November 3rd, we’re going to lead a great American comeback. We’re going to make Wisconsin and America stronger and more prosperous than ever before. We’re going to make it safer, more secure than ever before. With president Donald Trump in the White House for four more years and Congressman Bryan Steil in a new Republican majority in the Congress of the United States and with God’s help, we will make America great again, again. Thank you very much. God bless you. God bless America.",https://www.rev.com/blog/transcripts/mike-pence-campaign-speech-transcript-janesville-wisconsin-september-14,Pence,"If you all do that, I know that with your continued support, with your voice, with you, she said it, you wear that passion, wear that red hat and wear that love for all the we’ve done together on your sleeve. Between now and November 3rd, we’re going to lead a great American comeback. We’re going to make Wisconsin and America stronger and more prosperous than ever before. We’re going to make it safer, more secure than ever before. With president Donald Trump in the White House for four more years and Congressman Bryan Steil in a new Republican majority in the Congress of the United States and with God’s help, we will make America great again, again. Thank you very much. God bless you. God bless America."
Vice President Mike Pence,00:01:29,"Thank you all. [inaudible 00:01:53] your superintendent, General Peay, the president of the VMI Board of Visitors, Bill Boland, members of the board, Mayor Frank Friedman, active duty men and women, and all those who’ve worn the uniform of the United States, VMI cadets, and even you Rats, it is great to be here to honor the Virginia Military Institute. Thank you for that warm welcome. And it’s also as General Peay just said, it’s also a particular honor to be here with two distinguished VMI graduates from the class of 1996. And first, the former army special operations, captain to the 75th Ranger Regiment, deployed to Afghanistan during the invasion after 9/11 and now he’s the secretary of the army. Would you join me in welcoming the VMI’s own Secretary Ryan McCarthy. Ryan, would you stand up.",https://www.rev.com/blog/transcripts/mike-pence-speech-at-vmi-transcript-september-10,Pence,"Thank you all. [inaudible 00:01:53] your superintendent, General Peay, the president of the VMI Board of Visitors, Bill Boland, members of the board, Mayor Frank Friedman, active duty men and women, and all those who’ve worn the uniform of the United States, VMI cadets, and even you Rats, it is great to be here to honor the Virginia Military Institute. Thank you for that warm welcome. And it’s also as General Peay just said, it’s also a particular honor to be here with two distinguished VMI graduates from the class of 1996. And first, the former army special operations, captain to the 75th Ranger Regiment, deployed to Afghanistan during the invasion after 9/11 and now he’s the secretary of the army. Would you join me in welcoming the VMI’s own Secretary Ryan McCarthy. Ryan, would you stand up."
Vice President Mike Pence,00:03:02,"And another member of the class of 1996, he was a green beret. He served multiple tours in Afghanistan and Africa. A four time Bronze Star recipient who’s actually still serving as a colonel in the National Guard, but he’s also serving as a member of the United States House of Representatives from the great state of Florida. Would you join me in giving a warm VMI welcome back to Congressman Mike Waltz.",https://www.rev.com/blog/transcripts/mike-pence-speech-at-vmi-transcript-september-10,Pence,"And another member of the class of 1996, he was a green beret. He served multiple tours in Afghanistan and Africa. A four time Bronze Star recipient who’s actually still serving as a colonel in the National Guard, but he’s also serving as a member of the United States House of Representatives from the great state of Florida. Would you join me in giving a warm VMI welcome back to Congressman Mike Waltz."
Vice President Mike Pence,00:03:44,"It’s an honor to be here with all of you, with all the distinguished Americans who are with us to debate and to be amongst the many friends. And speaking of friends of mine, allow me to be in greetings from another friend of mine who I told this morning that I was headed to VMI and I think he sounded just a little bit jealous. So allow me to bring greetings from a great champion of all the men and women of our armed forces and our veterans. I bring greetings from the 45th president of the United States of America, President Donald Trump.",https://www.rev.com/blog/transcripts/mike-pence-speech-at-vmi-transcript-september-10,Pence,"It’s an honor to be here with all of you, with all the distinguished Americans who are with us to debate and to be amongst the many friends. And speaking of friends of mine, allow me to be in greetings from another friend of mine who I told this morning that I was headed to VMI and I think he sounded just a little bit jealous. So allow me to bring greetings from a great champion of all the men and women of our armed forces and our veterans. I bring greetings from the 45th president of the United States of America, President Donald Trump."
Vice President Mike Pence,00:04:49,"No, it’s an honor to be here at VMI. Our nation’s first state supported military college. Really amazing to think about the tradition of which you are a part. For 181 years, this institution has been training up citizen soldiers who are educated, confident, capable leaders who have a love of learning at a high sense of public service. Every one of you participates in the ROTC all four years you’re here. And I’m actually told that more than half of your 2020 class were commissioned in the armed forces of the United States and that members of the VMI student body today are currently pursuing commissions in every single branch of our armed forces. So on behalf of your future commander in chief, and on behalf of a grateful nation, thank you for stepping forward to learn at VMI. And to all of you who are leaning in to wearing the uniform of the United States, thank you for stepping forward for America.",https://www.rev.com/blog/transcripts/mike-pence-speech-at-vmi-transcript-september-10,Pence,"No, it’s an honor to be here at VMI. Our nation’s first state supported military college. Really amazing to think about the tradition of which you are a part. For 181 years, this institution has been training up citizen soldiers who are educated, confident, capable leaders who have a love of learning at a high sense of public service. Every one of you participates in the ROTC all four years you’re here. And I’m actually told that more than half of your 2020 class were commissioned in the armed forces of the United States and that members of the VMI student body today are currently pursuing commissions in every single branch of our armed forces. So on behalf of your future commander in chief, and on behalf of a grateful nation, thank you for stepping forward to learn at VMI. And to all of you who are leaning in to wearing the uniform of the United States, thank you for stepping forward for America."
Vice President Mike Pence,00:05:53,"In 1785, Abigail Adams exhorted her son and future president, John Quincy Adams, with the following words. She said and I quote, “Your country will one day call for your services either in the cabinet or field. Qualify yourself to do honor to her.” Those words of admonition are exactly what each one of you are doing here at VMI. Or whether in the cabinet or in the field, as civilians or commissioned officers, here at VMI you are qualifying yourselves to do honor to your families and your country. In fact, I think it’s safe to say that no better word captures the spirit of this storied place through it’s 181 years than the word honor. So says your legendary code, a code you live by every day. At VMI, honor is at the core of what you do. And thanks to the extraordinary education and training you are learning here today, honor will be the central characteristic of who you become.",https://www.rev.com/blog/transcripts/mike-pence-speech-at-vmi-transcript-september-10,Pence,"In 1785, Abigail Adams exhorted her son and future president, John Quincy Adams, with the following words. She said and I quote, “Your country will one day call for your services either in the cabinet or field. Qualify yourself to do honor to her.” Those words of admonition are exactly what each one of you are doing here at VMI. Or whether in the cabinet or in the field, as civilians or commissioned officers, here at VMI you are qualifying yourselves to do honor to your families and your country. In fact, I think it’s safe to say that no better word captures the spirit of this storied place through it’s 181 years than the word honor. So says your legendary code, a code you live by every day. At VMI, honor is at the core of what you do. And thanks to the extraordinary education and training you are learning here today, honor will be the central characteristic of who you become."
Vice President Mike Pence,00:07:24,"A brief look at your storied alumni proves that these hallowed halls have produced no less than 290 flag officers, legendary leaders like civil rights martyr Jonathan M. Daniels. Marshall plan architect and Nobel prize winner, General George C. Marshall and seven Medal of Honor recipients. You have quite a heritage to live up to, but I know each and every one of intend to live by honor and live a life of honor just like those that have gone before. And really it’s ultimately why I’m here today on behalf of your president and a grateful nation. I came here just to pay honor to the great heritage of the Virginia Military Institute and to all the men and women who have passed through these hallways to either serve in the uniform of the United States or serve their nation by other means and all the days to do so. It’s humbling for me to stand before you today in this historic place, the day before September 11th. 19 years ago tomorrow, America changed forever.",https://www.rev.com/blog/transcripts/mike-pence-speech-at-vmi-transcript-september-10,Pence,"A brief look at your storied alumni proves that these hallowed halls have produced no less than 290 flag officers, legendary leaders like civil rights martyr Jonathan M. Daniels. Marshall plan architect and Nobel prize winner, General George C. Marshall and seven Medal of Honor recipients. You have quite a heritage to live up to, but I know each and every one of intend to live by honor and live a life of honor just like those that have gone before. And really it’s ultimately why I’m here today on behalf of your president and a grateful nation. I came here just to pay honor to the great heritage of the Virginia Military Institute and to all the men and women who have passed through these hallways to either serve in the uniform of the United States or serve their nation by other means and all the days to do so. It’s humbling for me to stand before you today in this historic place, the day before September 11th. 19 years ago tomorrow, America changed forever."
Vice President Mike Pence,00:08:39,"It’s remarkable to reflect that an entire generation of Americans, including many of you have now been born, raised and entered adulthood who never experienced that day. But for those of us who lived through that day, it will never be just another day on the calendar. It will always be a day we never forget tomorrow. Tomorrow the hearts and prayers of the American people will once again be focused on the nearly 3000 families who lost loved ones on that day of fire and sorrow. For many, that day shattered our sense of safety and security in the Homeland. As a new member of Congress, I’ll never forget where I was, just off Capitol Hill when I heard that the towers were struck in New York city. I’ll never forget walking out of that office building across from the US Capitol and literally seeing what had that morning been a clear blue sky over our nation’s Capitol, literally filled with billows of smoke, dark brown and black smoke rising out of the Pentagon.",https://www.rev.com/blog/transcripts/mike-pence-speech-at-vmi-transcript-september-10,Pence,"It’s remarkable to reflect that an entire generation of Americans, including many of you have now been born, raised and entered adulthood who never experienced that day. But for those of us who lived through that day, it will never be just another day on the calendar. It will always be a day we never forget tomorrow. Tomorrow the hearts and prayers of the American people will once again be focused on the nearly 3000 families who lost loved ones on that day of fire and sorrow. For many, that day shattered our sense of safety and security in the Homeland. As a new member of Congress, I’ll never forget where I was, just off Capitol Hill when I heard that the towers were struck in New York city. I’ll never forget walking out of that office building across from the US Capitol and literally seeing what had that morning been a clear blue sky over our nation’s Capitol, literally filled with billows of smoke, dark brown and black smoke rising out of the Pentagon."
Vice President Mike Pence,00:10:01,"Rising out of the Pentagon. Our nation suffered great loss that day. VMI lost two of its own on that day. One was a civilian, Charles Mathers, class of 1961. His office was inside the World Trade Center and he was lost when the towers collapsed. The other was a sailor, Lieutenant Commander David Williams who was at his desk in the Pentagon that morning. As a cadet in 1991, I’m told that David wrote an article remembering the lives of two alumni who had perished in Operation Desert Storm. He wrote that VMI would never forget their names, that they would be carved on a wall here for all time. Exactly 10 years later, David Williams would have his own name added to that wall in this storied place.",https://www.rev.com/blog/transcripts/mike-pence-speech-at-vmi-transcript-september-10,Pence,"Rising out of the Pentagon. Our nation suffered great loss that day. VMI lost two of its own on that day. One was a civilian, Charles Mathers, class of 1961. His office was inside the World Trade Center and he was lost when the towers collapsed. The other was a sailor, Lieutenant Commander David Williams who was at his desk in the Pentagon that morning. As a cadet in 1991, I’m told that David wrote an article remembering the lives of two alumni who had perished in Operation Desert Storm. He wrote that VMI would never forget their names, that they would be carved on a wall here for all time. Exactly 10 years later, David Williams would have his own name added to that wall in this storied place."
Vice President Mike Pence,00:11:04,"Another VMI alumni, Jim Spellman, class of 1985. Actually was there with everything he learned here at VMI to help the city of New York, the people of New York and our nation to recover in the aftermath of that terrible attack. I’m told he was in his office across the street from the World Trade Center when the planes hit the towers, and after they came down his VMI training kicked in. He didn’t run away from the chaos, he ran toward it. For more than a week, he helped first responders sift through the rubble in the hope of recovering survivors. As a new member of Congress, I’ll never forget traveling with a large delegation of elected officials. We made our way just a week and a few days after 9/11, we made our way there to Ground Zero to see an enormous mountain of debris and literally every building around, covered with ash, turned into some nightmarish black and white photograph. But it was there that he labored. We’re told that exhaustion overtook him on a particularly hard shift as they were working around the clock to find anyone that may have survived, anyone that might have been trapped in that mountain of debris.",https://www.rev.com/blog/transcripts/mike-pence-speech-at-vmi-transcript-september-10,Pence,"Another VMI alumni, Jim Spellman, class of 1985. Actually was there with everything he learned here at VMI to help the city of New York, the people of New York and our nation to recover in the aftermath of that terrible attack. I’m told he was in his office across the street from the World Trade Center when the planes hit the towers, and after they came down his VMI training kicked in. He didn’t run away from the chaos, he ran toward it. For more than a week, he helped first responders sift through the rubble in the hope of recovering survivors. As a new member of Congress, I’ll never forget traveling with a large delegation of elected officials. We made our way just a week and a few days after 9/11, we made our way there to Ground Zero to see an enormous mountain of debris and literally every building around, covered with ash, turned into some nightmarish black and white photograph. But it was there that he labored. We’re told that exhaustion overtook him on a particularly hard shift as they were working around the clock to find anyone that may have survived, anyone that might have been trapped in that mountain of debris."
Vice President Mike Pence,00:12:47,"I’m told that that VMI graduate paused, he wondered if he could keep going. But he would later say that he reflected back on how VMI had prepared him for life. He took off his hard hat, pulled a Sharpie from his pocket, and he wrote on that hard hat a line I think you all know pretty well, “Never say die VMI,” and he put the hat back on and went right back to work. Jim Spellman is emblematic of the character that you learn here at VMI, and I’m told that hat is now in the VMI Museum as a tribute, to not just his service but to the extraordinary courage and generosity of first responders and other Americans came to the aid of those who were struck that day.",https://www.rev.com/blog/transcripts/mike-pence-speech-at-vmi-transcript-september-10,Pence,"I’m told that that VMI graduate paused, he wondered if he could keep going. But he would later say that he reflected back on how VMI had prepared him for life. He took off his hard hat, pulled a Sharpie from his pocket, and he wrote on that hard hat a line I think you all know pretty well, “Never say die VMI,” and he put the hat back on and went right back to work. Jim Spellman is emblematic of the character that you learn here at VMI, and I’m told that hat is now in the VMI Museum as a tribute, to not just his service but to the extraordinary courage and generosity of first responders and other Americans came to the aid of those who were struck that day."
Vice President Mike Pence,00:13:53,"Most importantly in the proud tradition of VMI, in the wake of that day, 19 years ago, tomorrow many of your alumni answered the call to defend this nation, put on the uniform of the United States. I’ll never forget when I went home from Capitol Hill that day. They had closed all the roads but that Marine son of mine was about six years old, our girls were younger. I found a way to get across the Potomac River to go home to be with my family, give them comfort before we went back to the work of the nation that day.",https://www.rev.com/blog/transcripts/mike-pence-speech-at-vmi-transcript-september-10,Pence,"Most importantly in the proud tradition of VMI, in the wake of that day, 19 years ago, tomorrow many of your alumni answered the call to defend this nation, put on the uniform of the United States. I’ll never forget when I went home from Capitol Hill that day. They had closed all the roads but that Marine son of mine was about six years old, our girls were younger. I found a way to get across the Potomac River to go home to be with my family, give them comfort before we went back to the work of the nation that day."
Vice President Mike Pence,00:14:36,"I’ll never forget, as we talked as a family around the little kitchen table, I tried to reassure my children that everything was going to be okay. I started to walk out the kitchen door to go back to Capitol Hill where meetings were already underway that support our nation’s response. My daughter Audrey, my youngest, a recent law school graduate and a very insistent type, even at age five, she said, “Dad, I have a question,” and I said, “Audrey, I have to go. I have to leave.” She said, “No Daddy, I have a question.” I said, “Honey, I have to get back, I’ve got meetings, I have to get back to the Capitol.” She stomped her feet and said, “I have a question.” I went down on one knee and I looked at her and I said, “What?” She said, “If we have to make a war do you have to go?” I put my arms around her and I hugged her and I said, “Honey, Daddy’s too old.”",https://www.rev.com/blog/transcripts/mike-pence-speech-at-vmi-transcript-september-10,Pence,"I’ll never forget, as we talked as a family around the little kitchen table, I tried to reassure my children that everything was going to be okay. I started to walk out the kitchen door to go back to Capitol Hill where meetings were already underway that support our nation’s response. My daughter Audrey, my youngest, a recent law school graduate and a very insistent type, even at age five, she said, “Dad, I have a question,” and I said, “Audrey, I have to go. I have to leave.” She said, “No Daddy, I have a question.” I said, “Honey, I have to get back, I’ve got meetings, I have to get back to the Capitol.” She stomped her feet and said, “I have a question.” I went down on one knee and I looked at her and I said, “What?” She said, “If we have to make a war do you have to go?” I put my arms around her and I hugged her and I said, “Honey, Daddy’s too old.”"
